candidate_index,global_coupling,speed_mm_per_ms,mu,a_scale,b_scale,fast_ratio,fast_fraction,noise_nsig,noise_tau_ms,dorsattn_time_contrast,visual_time_contrast,default_noise_contrast,visual_noise_contrast,network_noise_mode_1,network_noise_mode_2,default_incident_weight_contrast,dorsattn_salventattn_weight_balance
379,12.36000410001725,7.777237098664045,0.2189251399971544,0.659054983407259,1.0575931347906589,2.7118743315339087,0.1470060937106609,0.0017943003176137,1.1944971503114712,-0.0078241657465696,0.2805564125999808,-0.090896856971085,0.3725215615704655,-0.2732664288021624,0.2485570079647004,0.0,0.0
380,12.36000410001725,7.777237098664045,0.2189251399971544,0.659054983407259,1.0575931347906589,2.7118743315339087,0.1470060937106609,0.0017943003176137,1.1944971503114712,-0.0921990439295768,-0.2048468878492713,-0.2544434182345867,0.469862156547606,-0.252203316334635,0.0460445962846279,0.0,0.0
381,12.36000410001725,7.777237098664045,0.2189251399971544,0.659054983407259,1.0575931347906589,2.7118743315339087,0.1470060937106609,0.0017943003176137,1.1944971503114712,0.1474272223189473,0.1775557273998856,0.0785127496346831,-0.2686329307034611,0.0954362194053828,-0.1766973696649074,0.0,0.0
382,12.36000410001725,7.777237098664045,0.2189251399971544,0.659054983407259,1.0575931347906589,2.7118743315339087,0.1470060937106609,0.0017943003176137,1.1944971503114712,0.1922280555590987,-0.1009576186537742,-0.2268808921799063,0.0055040037259459,0.206627527065575,-0.102184468973428,0.0,0.0
383,12.36000410001725,7.777237098664045,0.2189251399971544,0.659054983407259,1.0575931347906589,2.7118743315339087,0.1470060937106609,0.0017943003176137,1.1944971503114712,-0.177429698780179,0.1305557817220687,0.434303330257535,-0.2417826382443308,-0.1457544820383191,0.3201671849004924,0.0,0.0
384,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.2074538223445415,0.1379397561773657,0.1990797203034162,-0.4855146631598472,-0.3116356262005865,0.0796191095374524,0.0,0.0
386,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.1227713841944933,-0.2110119324177503,-0.1132101789116859,0.226183246821165,-0.0671441631391644,0.3304968807846308,0.0,0.0
387,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.1073871837928891,0.1656674835830927,0.2881018472835421,-0.021162474527955,0.2797903748229146,-0.1109794180840253,0.0,0.0
388,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.023012095503509,-0.2402142539620399,0.1236454807221889,-0.1347593795508146,0.2447987997904419,-0.2697468456812202,0.0,0.0
389,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.0383964702486991,0.2879391610622405,-0.2914642998948693,0.1208852156996727,-0.1076045611873268,0.1392636316828429,0.0,0.0
390,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.2918288748711348,-0.0610124906525015,0.392834865488112,-0.3569297827780247,-0.2137533427216112,0.2383862346410751,0.0,0.0
391,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.2371867144480347,0.0156680786982178,-0.1940087135881185,0.4055482354015112,0.1338220956735312,-0.0202339723706245,0.0,0.0
392,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.267209286801517,-0.1826535886153578,0.4750249655917287,0.0423750886693596,-0.284900448936969,-0.1327988309785723,0.0,0.0
393,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.2524109870195388,0.1905193576589226,-0.1743374485522508,-0.2122322516515851,0.0626962735317647,0.2648203017190098,0.0,0.0
394,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.017144077643752,-0.1162660092115402,0.0104497596621513,0.4530229112133384,0.348929220996797,0.013940214831382,0.0,0.0
395,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.07237203810364,0.1060200288891792,-0.3421407090499997,-0.3103721989318728,-0.0034952571615576,-0.2332886057905852,0.0,0.0
396,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.1379971241578459,-0.032654183730483,-0.0075793601572513,-0.4077451964840293,-0.1711037589237093,-0.0858060764148831,0.0,0.0
397,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.082768989354372,0.0405199158936738,0.3312209835276007,0.3317298544570803,0.1758520422503352,0.216457006148994,0.0,0.0
398,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.1867859367281198,-0.266265414096415,-0.4796038335189223,-0.0674082050099968,0.1127265668474137,0.1173373864032328,0.0,0.0
399,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.2015843393281102,0.256019470654428,0.1874549631029367,0.1789002614095807,-0.2403388117440044,-0.335316592361778,0.0,0.0
400,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.2168467283248901,-0.2928757667541504,-0.1528197927400469,-0.3161381389945745,0.2995427487418055,0.1828791146166622,0.0,0.0
401,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.1622046248987317,0.2257573172450065,0.4458837416023016,0.4233960807323456,-0.0528176320716738,-0.0510298918001353,0.0,0.0
402,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.0980669936165213,-0.0011733865365385,-0.359998419880867,-0.1633030734956264,-0.3340102230198681,-0.3265196835622191,0.0,0.0
403,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.113451150432229,0.0659845450893044,0.0354389129206538,0.0830684136599302,0.0136078513227403,0.1069990525022149,0.0,0.0
404,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.0478262744843959,-0.1428751358762383,0.3728746362030506,0.1966329161077737,0.1618196620605886,0.2982366004027426,0.0,0.0
405,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.0324418717995286,0.0757567947730422,-0.0402667010203003,-0.0580336302518844,-0.19126708926633,-0.1677578873001038,0.0,0.0
406,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.2278296081349253,-0.1511740174144506,0.1416530469432473,0.2947826273739338,-0.1217326512560248,-0.2422684723511338,0.0,0.0
407,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.2824717428535223,0.2159850675612688,-0.4432527255266905,-0.4686754662543535,0.22515907343477,0.0241170367226004,0.0,0.0
408,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.2618047155439854,-0.0548463653773069,0.2237654225900769,-0.105225077830255,-0.0289882341399788,0.1726793032139539,0.0,0.0
409,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.2766030410304665,0.0275550965219736,-0.4236286673694849,0.1503566233441233,0.3179249310865998,-0.3046959314495325,0.0,0.0
410,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.0630520982667803,-0.2509581411257386,0.2597556859254837,-0.3898973995819688,0.0798419299535453,-0.0292091228999197,0.0,0.0
411,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.0078241657465696,0.2805564125999808,-0.090896856971085,0.3725215615704655,-0.2732664288021624,0.2485570079647004,0.0,0.0
412,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.0921990439295768,-0.2048468878492713,-0.2544434182345867,0.469862156547606,-0.252203316334635,0.0460445962846279,0.0,0.0
413,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.1474272223189473,0.1775557273998856,0.0785127496346831,-0.2686329307034611,0.0954362194053828,-0.1766973696649074,0.0,0.0
414,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,0.1922280555590987,-0.1009576186537742,-0.2268808921799063,0.0055040037259459,0.206627527065575,-0.102184468973428,0.0,0.0
415,13.528054711408911,5.948615547269583,0.1946494766138494,0.7237904246896506,1.0170062203891574,2.3986545160412787,0.3420480198226869,0.007918527040188,2.031134627911536,-0.177429698780179,0.1305557817220687,0.434303330257535,-0.2417826382443308,-0.1457544820383191,0.3201671849004924,0.0,0.0
416,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,0.2074538223445415,0.1379397561773657,0.1990797203034162,-0.4855146631598472,-0.3116356262005865,0.0796191095374524,0.0,0.0
418,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,0.1227713841944933,-0.2110119324177503,-0.1132101789116859,0.226183246821165,-0.0671441631391644,0.3304968807846308,0.0,0.0
419,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,-0.1073871837928891,0.1656674835830927,0.2881018472835421,-0.021162474527955,0.2797903748229146,-0.1109794180840253,0.0,0.0
420,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,-0.023012095503509,-0.2402142539620399,0.1236454807221889,-0.1347593795508146,0.2447987997904419,-0.2697468456812202,0.0,0.0
421,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,0.0383964702486991,0.2879391610622405,-0.2914642998948693,0.1208852156996727,-0.1076045611873268,0.1392636316828429,0.0,0.0
422,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,0.2918288748711348,-0.0610124906525015,0.392834865488112,-0.3569297827780247,-0.2137533427216112,0.2383862346410751,0.0,0.0
423,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,-0.2371867144480347,0.0156680786982178,-0.1940087135881185,0.4055482354015112,0.1338220956735312,-0.0202339723706245,0.0,0.0
424,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,-0.267209286801517,-0.1826535886153578,0.4750249655917287,0.0423750886693596,-0.284900448936969,-0.1327988309785723,0.0,0.0
425,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,0.2524109870195388,0.1905193576589226,-0.1743374485522508,-0.2122322516515851,0.0626962735317647,0.2648203017190098,0.0,0.0
426,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,0.017144077643752,-0.1162660092115402,0.0104497596621513,0.4530229112133384,0.348929220996797,0.013940214831382,0.0,0.0
427,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,-0.07237203810364,0.1060200288891792,-0.3421407090499997,-0.3103721989318728,-0.0034952571615576,-0.2332886057905852,0.0,0.0
428,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,-0.1379971241578459,-0.032654183730483,-0.0075793601572513,-0.4077451964840293,-0.1711037589237093,-0.0858060764148831,0.0,0.0
429,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,0.082768989354372,0.0405199158936738,0.3312209835276007,0.3317298544570803,0.1758520422503352,0.216457006148994,0.0,0.0
430,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,0.1867859367281198,-0.266265414096415,-0.4796038335189223,-0.0674082050099968,0.1127265668474137,0.1173373864032328,0.0,0.0
431,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,-0.2015843393281102,0.256019470654428,0.1874549631029367,0.1789002614095807,-0.2403388117440044,-0.335316592361778,0.0,0.0
432,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,-0.2168467283248901,-0.2928757667541504,-0.1528197927400469,-0.3161381389945745,0.2995427487418055,0.1828791146166622,0.0,0.0
433,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,0.1622046248987317,0.2257573172450065,0.4458837416023016,0.4233960807323456,-0.0528176320716738,-0.0510298918001353,0.0,0.0
434,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,0.0980669936165213,-0.0011733865365385,-0.359998419880867,-0.1633030734956264,-0.3340102230198681,-0.3265196835622191,0.0,0.0
435,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,-0.113451150432229,0.0659845450893044,0.0354389129206538,0.0830684136599302,0.0136078513227403,0.1069990525022149,0.0,0.0
436,3.24993128888309,9.461464293301104,0.2564988459926098,0.9656456153839827,0.8140458484645933,1.6209732189774513,0.0622483507730066,0.0032807303608802,0.6248114831266894,-0.0478262744843959,-0.1428751358762383,0.3728746362030506,0.1966329161077737,0.1618196620605886,0.2982366004027426,0.0,0.0
